treatment,group_id,round,player_id,other_id,amount,count,mturk_id,endowment
No info,37,5,15,15,30,3,A26K8OELA8ZDI9,6.0
No info,37,5,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,5,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,5,17,17,20,2,AYDILOZLKOAS8,4.0
No info,37,5,17,19,15,1,AYDILOZLKOAS8,4.0
No info,37,5,17,20,15,1,AYDILOZLKOAS8,4.0
No info,37,5,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,5,19,18,15,1,A1QHIBHTR4NU6H,2.0
No info,37,5,20,4,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,5,20,15,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,5,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,5,20,20,10,1,A1DXSFFL5HZ1NX,4.0
No info,37,6,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,6,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,6,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,6,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,6,4,20,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,6,5,3,15,1,A1MJHGH55K3O0,6.0
No info,37,6,5,4,30,2,A1MJHGH55K3O0,6.0
No info,37,6,5,5,20,2,A1MJHGH55K3O0,6.0
No info,37,6,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,6,6,9,15,1,A3USP1ZP069KCK,2.0
No info,37,6,6,10,15,1,A3USP1ZP069KCK,2.0
No info,37,6,7,7,30,3,A3JI00662MH8HS,4.0
No info,37,6,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,6,9,8,15,1,A27CSH0G3ZIO30,2.0
No info,37,6,9,16,15,1,A27CSH0G3ZIO30,2.0
No info,37,6,10,9,15,1,AASWAMYQ9PXMQ,4.0
No info,37,6,10,12,15,1,AASWAMYQ9PXMQ,4.0
No info,37,6,10,13,15,1,AASWAMYQ9PXMQ,4.0
No info,37,6,10,16,15,1,AASWAMYQ9PXMQ,4.0
No info,37,6,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,6,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,6,11,11,10,1,A2CQP9DZSDUC5V,4.0
No info,37,6,11,12,15,1,A2CQP9DZSDUC5V,4.0
No info,37,6,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,6,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,6,12,12,10,1,A1UZXOMO6BS6I2,6.0
No info,37,6,12,14,15,1,A1UZXOMO6BS6I2,6.0
No info,37,6,12,15,15,1,A1UZXOMO6BS6I2,6.0
No info,37,6,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,6,13,4,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,6,13,5,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,6,14,11,15,1,A68OLX1B5P2KY,4.0
No info,37,6,14,14,30,3,A68OLX1B5P2KY,4.0
No info,37,6,15,15,50,5,A26K8OELA8ZDI9,6.0
No info,37,6,15,20,15,1,A26K8OELA8ZDI9,6.0
No info,37,6,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,6,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,6,17,4,15,1,AYDILOZLKOAS8,4.0
No info,37,6,17,10,15,1,AYDILOZLKOAS8,4.0
No info,37,6,17,16,15,1,AYDILOZLKOAS8,4.0
No info,37,6,17,19,15,1,AYDILOZLKOAS8,4.0
No info,37,6,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,6,19,20,15,1,A1QHIBHTR4NU6H,2.0
No info,37,6,20,4,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,6,20,13,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,6,20,15,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,6,20,17,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,7,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,7,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,7,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,7,4,4,40,4,A2LZ8CUUOZK2NG,4.0
No info,37,7,5,1,15,1,A1MJHGH55K3O0,6.0
No info,37,7,5,5,10,1,A1MJHGH55K3O0,6.0
No info,37,7,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,7,5,13,15,1,A1MJHGH55K3O0,6.0
No info,37,7,5,18,15,1,A1MJHGH55K3O0,6.0
No info,37,7,5,20,15,1,A1MJHGH55K3O0,6.0
No info,37,7,6,8,15,1,A3USP1ZP069KCK,2.0
No info,37,7,6,11,15,1,A3USP1ZP069KCK,2.0
No info,37,7,7,7,40,4,A3JI00662MH8HS,4.0
No info,37,7,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,7,9,10,15,1,A27CSH0G3ZIO30,2.0
No info,37,7,9,12,15,1,A27CSH0G3ZIO30,2.0
No info,37,7,10,1,15,1,AASWAMYQ9PXMQ,4.0
No info,37,7,10,2,15,1,AASWAMYQ9PXMQ,4.0
No info,37,7,10,4,15,1,AASWAMYQ9PXMQ,4.0
No info,37,7,10,7,15,1,AASWAMYQ9PXMQ,4.0
No info,37,7,11,5,15,1,A2CQP9DZSDUC5V,4.0
No info,37,7,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,7,11,7,15,1,A2CQP9DZSDUC5V,4.0
No info,37,7,11,11,10,1,A2CQP9DZSDUC5V,4.0
No info,37,7,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,7,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,7,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,7,12,12,10,1,A1UZXOMO6BS6I2,6.0
No info,37,7,12,15,15,1,A1UZXOMO6BS6I2,6.0
No info,37,7,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,7,13,11,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,7,13,18,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,7,14,13,15,1,A68OLX1B5P2KY,4.0
No info,37,7,14,14,10,1,A68OLX1B5P2KY,4.0
No info,37,7,14,18,15,1,A68OLX1B5P2KY,4.0
No info,37,7,14,20,15,1,A68OLX1B5P2KY,4.0
No info,37,7,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,7,15,15,40,4,A26K8OELA8ZDI9,6.0
No info,37,7,15,20,15,1,A26K8OELA8ZDI9,6.0
No info,37,7,16,9,15,1,A34Z37JJ836IUO,2.0
No info,37,7,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,7,17,17,40,4,AYDILOZLKOAS8,4.0
No info,37,7,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,7,19,19,10,1,A1QHIBHTR4NU6H,2.0
No info,37,7,20,3,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,7,20,15,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,7,20,19,30,2,A1DXSFFL5HZ1NX,4.0
No info,37,8,1,10,15,1,A1QGBYG8FAN98B,4.0
No info,37,8,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,8,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,8,4,4,40,4,A2LZ8CUUOZK2NG,4.0
No info,37,8,5,5,10,1,A1MJHGH55K3O0,6.0
No info,37,8,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,8,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,8,5,12,15,1,A1MJHGH55K3O0,6.0
No info,37,8,5,14,15,1,A1MJHGH55K3O0,6.0
No info,37,8,5,18,15,1,A1MJHGH55K3O0,6.0
No info,37,8,6,6,10,1,A3USP1ZP069KCK,2.0
No info,37,8,6,11,15,1,A3USP1ZP069KCK,2.0
No info,37,8,7,7,40,4,A3JI00662MH8HS,4.0
No info,37,8,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,8,9,9,20,2,A27CSH0G3ZIO30,2.0
No info,37,8,10,5,15,1,AASWAMYQ9PXMQ,4.0
No info,37,8,10,6,15,1,AASWAMYQ9PXMQ,4.0
No info,37,8,10,7,15,1,AASWAMYQ9PXMQ,4.0
No info,37,8,10,8,15,1,AASWAMYQ9PXMQ,4.0
No info,37,8,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,8,11,7,15,1,A2CQP9DZSDUC5V,4.0
No info,37,8,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,8,11,13,15,1,A2CQP9DZSDUC5V,4.0
No info,37,8,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,12,9,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,12,15,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,8,13,2,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,8,13,16,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,8,14,14,40,4,A68OLX1B5P2KY,4.0
No info,37,8,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,8,15,15,30,3,A26K8OELA8ZDI9,6.0
No info,37,8,15,20,15,1,A26K8OELA8ZDI9,6.0
No info,37,8,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,8,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,8,17,17,30,3,AYDILOZLKOAS8,4.0
No info,37,8,17,19,15,1,AYDILOZLKOAS8,4.0
No info,37,8,19,20,30,2,A1QHIBHTR4NU6H,2.0
No info,37,8,20,3,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,8,20,14,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,8,20,15,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,8,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,9,1,5,15,1,A1QGBYG8FAN98B,4.0
No info,37,9,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,9,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,9,4,1,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,9,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,9,5,3,15,1,A1MJHGH55K3O0,6.0
No info,37,9,5,5,10,1,A1MJHGH55K3O0,6.0
No info,37,9,5,10,15,1,A1MJHGH55K3O0,6.0
No info,37,9,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,9,5,13,15,1,A1MJHGH55K3O0,6.0
No info,37,9,5,18,15,1,A1MJHGH55K3O0,6.0
No info,37,9,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,9,6,10,15,1,A3USP1ZP069KCK,2.0
No info,37,9,7,7,40,4,A3JI00662MH8HS,4.0
No info,37,9,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,9,9,9,10,1,A27CSH0G3ZIO30,2.0
No info,37,9,9,13,15,1,A27CSH0G3ZIO30,2.0
No info,37,9,10,9,15,1,AASWAMYQ9PXMQ,4.0
No info,37,9,10,11,15,1,AASWAMYQ9PXMQ,4.0
No info,37,9,10,12,15,1,AASWAMYQ9PXMQ,4.0
No info,37,9,10,15,15,1,AASWAMYQ9PXMQ,4.0
No info,37,9,11,5,15,1,A2CQP9DZSDUC5V,4.0
No info,37,9,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,9,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,9,11,11,10,1,A2CQP9DZSDUC5V,4.0
No info,37,9,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,12,15,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,9,13,9,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,9,13,16,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,9,14,14,30,3,A68OLX1B5P2KY,4.0
No info,37,9,14,20,15,1,A68OLX1B5P2KY,4.0
No info,37,9,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,9,15,15,30,3,A26K8OELA8ZDI9,6.0
No info,37,9,15,20,30,2,A26K8OELA8ZDI9,6.0
No info,37,9,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,9,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,9,17,17,40,4,AYDILOZLKOAS8,4.0
No info,37,9,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,9,19,20,15,1,A1QHIBHTR4NU6H,2.0
No info,37,9,20,2,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,9,20,18,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,9,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,10,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,10,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,10,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,10,4,1,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,10,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,10,5,1,15,1,A1MJHGH55K3O0,6.0
No info,37,10,5,5,10,1,A1MJHGH55K3O0,6.0
No info,37,10,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,10,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,10,5,18,30,2,A1MJHGH55K3O0,6.0
No info,37,10,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,10,6,11,15,1,A3USP1ZP069KCK,2.0
No info,37,10,7,2,15,1,A3JI00662MH8HS,4.0
No info,37,10,7,5,15,1,A3JI00662MH8HS,4.0
No info,37,10,7,7,20,2,A3JI00662MH8HS,4.0
No info,37,10,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,10,9,9,10,1,A27CSH0G3ZIO30,2.0
No info,37,10,9,10,15,1,A27CSH0G3ZIO30,2.0
No info,37,10,10,13,15,1,AASWAMYQ9PXMQ,4.0
No info,37,10,10,14,15,1,AASWAMYQ9PXMQ,4.0
No info,37,10,10,16,15,1,AASWAMYQ9PXMQ,4.0
No info,37,10,10,20,15,1,AASWAMYQ9PXMQ,4.0
No info,37,10,11,5,15,1,A2CQP9DZSDUC5V,4.0
No info,37,10,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,10,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,10,11,12,15,1,A2CQP9DZSDUC5V,4.0
No info,37,10,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,12,14,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,10,13,9,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,10,13,13,10,1,A1M6ZDO2NCC8U1,2.0
No info,37,10,14,14,40,4,A68OLX1B5P2KY,4.0
No info,37,10,15,10,15,1,A26K8OELA8ZDI9,6.0
No info,37,10,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,10,15,15,40,4,A26K8OELA8ZDI9,6.0
No info,37,10,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,10,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,10,17,17,30,3,AYDILOZLKOAS8,4.0
No info,37,10,17,19,15,1,AYDILOZLKOAS8,4.0
No info,37,10,19,18,30,2,A1QHIBHTR4NU6H,2.0
No info,37,10,20,3,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,10,20,15,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,10,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,11,1,1,10,1,A1QGBYG8FAN98B,4.0
No info,37,11,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,11,1,5,15,1,A1QGBYG8FAN98B,4.0
No info,37,11,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,11,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,11,4,1,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,11,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,11,5,1,15,1,A1MJHGH55K3O0,6.0
No info,37,11,5,5,20,2,A1MJHGH55K3O0,6.0
No info,37,11,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,11,5,7,15,1,A1MJHGH55K3O0,6.0
No info,37,11,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,11,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,11,6,11,15,1,A3USP1ZP069KCK,2.0
No info,37,11,7,7,40,4,A3JI00662MH8HS,4.0
No info,37,11,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,11,9,10,15,1,A27CSH0G3ZIO30,2.0
No info,37,11,9,11,15,1,A27CSH0G3ZIO30,2.0
No info,37,11,10,15,15,1,AASWAMYQ9PXMQ,4.0
No info,37,11,10,17,15,1,AASWAMYQ9PXMQ,4.0
No info,37,11,10,18,15,1,AASWAMYQ9PXMQ,4.0
No info,37,11,10,19,15,1,AASWAMYQ9PXMQ,4.0
No info,37,11,11,5,15,1,A2CQP9DZSDUC5V,4.0
No info,37,11,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,11,11,7,15,1,A2CQP9DZSDUC5V,4.0
No info,37,11,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,11,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,11,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,11,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,11,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,11,12,15,30,2,A1UZXOMO6BS6I2,6.0
No info,37,11,13,13,20,2,A1M6ZDO2NCC8U1,2.0
No info,37,11,14,10,15,1,A68OLX1B5P2KY,4.0
No info,37,11,14,14,30,3,A68OLX1B5P2KY,4.0
No info,37,11,15,15,50,5,A26K8OELA8ZDI9,6.0
No info,37,11,15,20,15,1,A26K8OELA8ZDI9,6.0
No info,37,11,16,12,15,1,A34Z37JJ836IUO,2.0
No info,37,11,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,11,17,17,40,4,AYDILOZLKOAS8,4.0
No info,37,11,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,11,19,20,15,1,A1QHIBHTR4NU6H,2.0
No info,37,11,20,2,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,11,20,14,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,11,20,18,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,11,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,12,1,1,20,2,A1QGBYG8FAN98B,4.0
No info,37,12,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,12,1,9,15,1,A1QGBYG8FAN98B,4.0
No info,37,12,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,12,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,12,4,1,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,12,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,12,5,1,30,2,A1MJHGH55K3O0,6.0
No info,37,12,5,5,10,1,A1MJHGH55K3O0,6.0
No info,37,12,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,12,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,12,5,12,15,1,A1MJHGH55K3O0,6.0
No info,37,12,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,12,6,11,15,1,A3USP1ZP069KCK,2.0
No info,37,12,7,7,30,3,A3JI00662MH8HS,4.0
No info,37,12,7,20,15,1,A3JI00662MH8HS,4.0
No info,37,12,8,8,60,6,A3D8ZG1VV5FO35,6.0
No info,37,12,9,9,20,2,A27CSH0G3ZIO30,2.0
No info,37,12,10,1,15,1,AASWAMYQ9PXMQ,4.0
No info,37,12,10,2,15,1,AASWAMYQ9PXMQ,4.0
No info,37,12,10,3,15,1,AASWAMYQ9PXMQ,4.0
No info,37,12,10,4,15,1,AASWAMYQ9PXMQ,4.0
No info,37,12,11,5,15,1,A2CQP9DZSDUC5V,4.0
No info,37,12,11,7,15,1,A2CQP9DZSDUC5V,4.0
No info,37,12,11,15,15,1,A2CQP9DZSDUC5V,4.0
No info,37,12,11,16,15,1,A2CQP9DZSDUC5V,4.0
No info,37,12,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,12,11,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,12,15,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,12,16,15,1,A1UZXOMO6BS6I2,6.0
No info,37,12,13,9,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,12,13,16,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,12,14,12,15,1,A68OLX1B5P2KY,4.0
No info,37,12,14,14,20,2,A68OLX1B5P2KY,4.0
No info,37,12,14,20,15,1,A68OLX1B5P2KY,4.0
No info,37,12,15,10,15,1,A26K8OELA8ZDI9,6.0
No info,37,12,15,15,50,5,A26K8OELA8ZDI9,6.0
No info,37,12,16,11,15,1,A34Z37JJ836IUO,2.0
No info,37,12,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,12,17,10,15,1,AYDILOZLKOAS8,4.0
No info,37,12,17,17,20,2,AYDILOZLKOAS8,4.0
No info,37,12,17,19,15,1,AYDILOZLKOAS8,4.0
No info,37,12,19,10,30,2,A1QHIBHTR4NU6H,2.0
No info,37,12,20,13,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,12,20,17,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,12,20,18,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,12,20,19,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,13,1,1,10,1,A1QGBYG8FAN98B,4.0
No info,37,13,1,4,15,1,A1QGBYG8FAN98B,4.0
No info,37,13,1,5,15,1,A1QGBYG8FAN98B,4.0
No info,37,13,1,10,15,1,A1QGBYG8FAN98B,4.0
No info,37,13,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,13,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,13,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,13,4,8,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,13,5,5,20,2,A1MJHGH55K3O0,6.0
No info,37,13,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,13,5,11,15,1,A1MJHGH55K3O0,6.0
No info,37,13,5,12,15,1,A1MJHGH55K3O0,6.0
No info,37,13,5,18,15,1,A1MJHGH55K3O0,6.0
No info,37,13,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,13,6,7,15,1,A3USP1ZP069KCK,2.0
No info,37,13,7,8,45,3,A3JI00662MH8HS,4.0
No info,37,13,8,5,90,6,A3D8ZG1VV5FO35,6.0
No info,37,13,9,9,20,2,A27CSH0G3ZIO30,2.0
No info,37,13,10,5,15,1,AASWAMYQ9PXMQ,4.0
No info,37,13,10,6,15,1,AASWAMYQ9PXMQ,4.0
No info,37,13,10,7,15,1,AASWAMYQ9PXMQ,4.0
No info,37,13,10,8,15,1,AASWAMYQ9PXMQ,4.0
No info,37,13,11,8,15,1,A2CQP9DZSDUC5V,4.0
No info,37,13,11,10,15,1,A2CQP9DZSDUC5V,4.0
No info,37,13,11,15,15,1,A2CQP9DZSDUC5V,4.0
No info,37,13,11,16,15,1,A2CQP9DZSDUC5V,4.0
No info,37,13,12,5,15,1,A1UZXOMO6BS6I2,6.0
No info,37,13,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,13,12,11,30,2,A1UZXOMO6BS6I2,6.0
No info,37,13,12,13,15,1,A1UZXOMO6BS6I2,6.0
No info,37,13,12,14,15,1,A1UZXOMO6BS6I2,6.0
No info,37,13,13,16,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,13,13,20,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,13,14,14,40,4,A68OLX1B5P2KY,4.0
No info,37,13,15,11,15,1,A26K8OELA8ZDI9,6.0
No info,37,13,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,13,15,15,40,4,A26K8OELA8ZDI9,6.0
No info,37,13,16,11,15,1,A34Z37JJ836IUO,2.0
No info,37,13,16,13,15,1,A34Z37JJ836IUO,2.0
No info,37,13,17,17,30,3,AYDILOZLKOAS8,4.0
No info,37,13,17,20,15,1,AYDILOZLKOAS8,4.0
No info,37,13,19,17,15,1,A1QHIBHTR4NU6H,2.0
No info,37,13,19,20,15,1,A1QHIBHTR4NU6H,2.0
No info,37,13,20,4,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,13,20,7,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,13,20,13,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,13,20,16,15,1,A1DXSFFL5HZ1NX,4.0
No info,37,14,1,1,30,3,A1QGBYG8FAN98B,4.0
No info,37,14,1,10,15,1,A1QGBYG8FAN98B,4.0
No info,37,14,2,2,60,6,a1tjzftcyx4asu,6.0
No info,37,14,3,3,20,2,A2VQJP2NB4L3G9,2.0
No info,37,14,4,4,30,3,A2LZ8CUUOZK2NG,4.0
No info,37,14,4,5,15,1,A2LZ8CUUOZK2NG,4.0
No info,37,14,5,1,15,1,A1MJHGH55K3O0,6.0
No info,37,14,5,6,15,1,A1MJHGH55K3O0,6.0
No info,37,14,5,8,30,2,A1MJHGH55K3O0,6.0
No info,37,14,5,10,15,1,A1MJHGH55K3O0,6.0
No info,37,14,5,12,15,1,A1MJHGH55K3O0,6.0
No info,37,14,6,5,15,1,A3USP1ZP069KCK,2.0
No info,37,14,6,10,15,1,A3USP1ZP069KCK,2.0
No info,37,14,7,8,60,4,A3JI00662MH8HS,4.0
No info,37,14,8,5,90,6,A3D8ZG1VV5FO35,6.0
No info,37,14,9,9,20,2,A27CSH0G3ZIO30,2.0
No info,37,14,10,13,15,1,AASWAMYQ9PXMQ,4.0
No info,37,14,10,14,15,1,AASWAMYQ9PXMQ,4.0
No info,37,14,10,15,15,1,AASWAMYQ9PXMQ,4.0
No info,37,14,10,16,15,1,AASWAMYQ9PXMQ,4.0
No info,37,14,11,6,15,1,A2CQP9DZSDUC5V,4.0
No info,37,14,11,12,15,1,A2CQP9DZSDUC5V,4.0
No info,37,14,11,15,15,1,A2CQP9DZSDUC5V,4.0
No info,37,14,11,16,15,1,A2CQP9DZSDUC5V,4.0
No info,37,14,12,8,15,1,A1UZXOMO6BS6I2,6.0
No info,37,14,12,10,15,1,A1UZXOMO6BS6I2,6.0
No info,37,14,12,12,10,1,A1UZXOMO6BS6I2,6.0
No info,37,14,12,15,30,2,A1UZXOMO6BS6I2,6.0
No info,37,14,12,18,15,1,A1UZXOMO6BS6I2,6.0
No info,37,14,13,13,10,1,A1M6ZDO2NCC8U1,2.0
No info,37,14,13,16,15,1,A1M6ZDO2NCC8U1,2.0
No info,37,14,14,14,40,4,A68OLX1B5P2KY,4.0
No info,37,14,15,11,15,1,A26K8OELA8ZDI9,6.0
No info,37,14,15,12,15,1,A26K8OELA8ZDI9,6.0
No info,37,14,15,15,40,4,A26K8OELA8ZDI9,6.0
No info,37,14,16,13,15,1,A34Z37JJ836IUO,2.0
